,id,senti_score
207,279184,0.8615923076923077
208,280549,0.658897142857143
209,284117,0.7994038277511963
210,285499,0.48123333333333335
211,286311,0.7777933333333333
212,287907,0.8171848484848483
213,288213,0.7944940540540543
214,292723,0.7820166666666667
215,295240,0.7433273291925458
216,295565,0.7910416666666666
217,306504,0.8988799999999999
218,307837,0.8242266666666663
219,308885,0.7477472727272726
220,314248,0.7711119047619047
221,314368,0.8140722222222225
222,317121,0.83505
223,323635,0.6722644736842106
224,325478,0.7711933333333332
225,326650,0.8940235294117647
226,329020,0.7131500000000001
227,330535,0.8174333333333332
228,330736,0.800089552238806
229,334339,0.8813346153846152
230,334886,0.8403370078740153
231,338849,0.9577333333333332
232,342420,0.6983842105263157
233,344621,0.7479125
234,345760,0.7219909090909091
235,348580,0.8269575757575758
236,348714,0.7357629213483149
237,350479,0.6924
238,351881,0.8205679999999996
239,351950,0.6748299999999999
240,351978,0.5136038461538461
241,352165,0.7772117924528301
242,353292,0.797623076923077
243,361230,0.7933708571428573
244,364397,0.8052936170212763
245,366541,-0.25
246,374997,0.7963783783783783
247,377452,0.8765858823529408
248,377569,0.7103981132075469
249,379255,0.8091076923076923
250,379349,0.7481505535055348
251,379418,0.6903307692307692
252,381217,0.7571538888888889
253,392543,0.809594262295082
254,394575,0.7849903394255879
255,400433,0.7202444444444446
256,408471,0.829008823529412
257,409549,0.8003314285714285
258,409560,0.8781399999999999
259,413663,0.7678262500000002
260,415498,0.7915050000000001
261,420160,0.8472013698630138
262,423063,0.8140079999999996
263,423300,0.6649149999999999
264,424846,0.7695386046511624
265,430692,0.7068076923076922
266,431632,0.7656342723004694
267,431862,0.6494749999999999
268,435389,0.7221222222222221
269,435390,0.7490000000000001
270,435391,0.7060666666666666
271,437385,0.816414391143911
272,438940,0.7279388888888888
273,438967,0.8098357142857144
274,439703,0.8961714285714286
275,442349,0.7225473684210527
276,442397,0.8247341463414636
277,444675,0.8200499999999998
278,450992,0.6454333333333333
279,455783,0.7137587628865978
280,456568,0.6870277777777775
281,457862,0.8010619047619046
282,457986,0.6687583333333332
283,459990,0.6498666666666667
284,465723,0.7716097902097903
285,467507,0.8443309999999993
286,468490,0.6895724137931034
287,468751,0.7620538461538461
288,470686,0.7676266409266405
289,472901,0.7183665137614663
290,474001,0.9001
291,474107,0.6795093333333332
292,479072,0.7909249999999994
293,479415,0.8031636363636363
294,482592,0.7815037383177568
295,485286,0.7258549019607842
296,487019,0.5847304347826087
297,487499,0.8457104395604397
298,488297,0.7698493775933606
299,491867,0.7752257142857143
300,491874,0.8798540816326527
301,493889,0.7806152542372883
302,494111,0.6922821192052978
303,496226,0.8027700787401576
304,499096,0.7329999999999997
305,501057,0.7523107692307692
306,501770,0.8085019417475725
307,503362,0.8153913043478259
308,504146,0.8024693333333329
309,505530,0.6875600000000001
310,505763,0.134125
311,515260,0.7611944444444444
312,515524,0.759975
313,516836,0.7880640522875817
314,517803,0.7553375
315,519796,0.8349949367088608
316,522089,0.6769688888888888
317,522273,0.910309090909091
318,527226,0.8838843749999999
319,530857,0.82808125
320,531151,0.7852277777777777
321,533193,0.8278733333333332
322,533627,0.8337965517241379
323,545585,0.7947091954022989
324,545685,0.7510836195508592
325,548232,0.9182214285714287
326,555596,0.8597055045871556
327,560440,0.7820727272727271
328,561148,0.7419772727272729
329,561602,0.8143266331658291
330,562311,0.8145532544378694
331,562593,0.8677588235294118
332,567239,0.6830747572815536
333,568161,0.8024899441340786
334,571042,0.7231727272727273
335,575551,0.6331166666666667
336,576018,0.8234388888888888
337,578097,0.7318555555555555
338,580106,0.7851774193548389
339,581216,0.7584830188679242
340,582335,0.8148666666666666
341,585225,0.7637848771266552
342,585326,0.7069292753623191
343,587375,0.8475038461538458
344,589676,0.7418355855855856
345,589767,0.7524590909090908
346,591524,0.6524749999999999
347,592883,0.7255545454545455
348,593165,0.6274111111111113
349,593253,0.7855960563380288
350,596042,0.7993525773195873
351,598271,0.8107851985559564
352,598579,0.7388475409836067
353,602036,0.875
354,602535,0.7480000000000001
355,604221,0.8665105263157893
356,604843,0.8677699999999999
357,604999,0.8377018518518518
358,607500,0.8488442307692305
359,616204,0.8280591549295777
360,616517,0.7777122641509435
361,626349,0.7713270270270272
362,627358,0.4939
363,631635,0.7895436293436281
364,631658,0.8321885714285715
365,631735,0.7237962962962962
366,632303,0.8928375000000001
367,633629,0.7971175
368,640352,0.7867008695652172
369,640605,0.8865150943396227
370,640895,0.76533125
371,642672,0.7566166666666666
372,643918,0.7668051282051283
373,644091,0.7588689655172413
374,647360,0.7656556776556783
375,648086,0.6627711462450591
376,651624,0.7502248447204967
377,654279,0.7542586092715231
378,654860,0.78826
379,655326,0.421025
380,657121,0.7719152777777775
381,662754,0.8486272727272728
382,663623,0.7424772727272728
383,664307,0.8002351010101013
384,664315,0.8612833333333333
385,677207,0.8490338709677417
386,678556,0.7735787723785161
387,680288,0.8161752851711024
388,687430,0.7351055555555556
389,691023,0.77993125
390,699723,0.7508633333333333
391,713877,0.7064952983725132
392,715543,0.6488
393,715754,0.8779862499999999
394,719431,0.7196704467353957
395,720811,0.77377
396,725300,0.7305133333333333
397,726657,0.8180277777777777
398,727866,0.8012657205240176
399,727969,0.7566957198443577
400,728486,0.8730037037037036
401,728585,0.8140200716845878
402,728884,0.761233088235294
403,732779,0.8579272727272728
404,734801,0.6580407407407408
405,734839,0.8516146067415725
406,738493,0.9177200000000001
407,738547,0.7065008264462808
408,741327,0.4425444444444444
409,746079,0.8173664705882356
410,748222,0.7802640625000005
411,748256,0.8044784732824435
412,749744,0.8258690265486726
413,749990,0.8193520547945206
414,752607,0.762455172413793
415,754117,0.8153866666666661
416,758815,0.796911111111111
417,760794,0.5948380952380952
418,765914,0.7505195652173914
419,766516,0.7791081395348839
420,767506,0.8065721649484537
421,769734,0.80010202020202
422,770991,0.8361570707070702
423,774323,0.8322574742268041
424,776239,0.8341583333333334
425,778520,0.7892961240310074
426,779109,0.812297419354839
427,781945,0.041633333333333335
428,782126,0.7144574712643676
429,783135,0.6888741666666665
430,783821,0.8582071428571428
431,785901,0.7216645320197049
432,786492,0.7013529999999997
433,786506,0.6802186528497407
434,794626,0.7781514403292178
435,795254,0.8148109452736315
436,797887,0.6712230769230769
437,802559,0.7217777777777777
438,802839,0.7739848484848485
439,806199,0.7894491228070176
440,808660,0.8123906666666666
441,808919,0.7010899082568806
442,810315,0.7238545454545453
443,811374,0.33
444,815183,0.8573416666666666
445,819856,0.8622000000000001
446,819863,0.6010434782608697
447,829185,0.8399431372549021
448,830330,0.7130602409638548
449,830576,0.86385
450,830997,0.7575999999999999
451,833149,0.5753363636363638
452,837045,0.8333044444444444
453,837490,0.8073222222222223
454,840986,0.8120979338842972
455,842269,0.8525555555555555
456,845480,0.6974007604562733
457,845501,0.6645516949152545
458,845502,0.8992
459,848578,0.6315800947867304
460,851889,0.8180333333333333
461,856123,0.8499919354838709
462,859310,0.6851428571428572
463,859336,0.7946732704402512
464,862201,0.8017974999999999
465,863987,0.0516
466,865873,0.7665125
467,867499,0.8255720000000001
468,867530,0.7890515555555562
469,867555,0.8018933333333332
470,870532,0.7234341463414634
471,870705,0.8399046511627909
472,872206,0.7630250000000001
473,873705,0.88035
474,878935,0.7728272727272727
475,881105,0.7574714285714286
476,883937,0.7761301470588233
477,884770,0.7632080188679242
478,890875,0.7348555555555555
479,900393,0.5953585106382978
480,900569,0.7177388888888889
481,900941,0.8076153846153846
482,902377,0.6152326923076925
483,902435,0.8625
484,905399,0.8236164473684209
485,905902,0.6906168674698794
486,909063,0.839496566523605
487,911029,0.7282573529411767
488,915058,0.7924304347826086
489,918341,0.7878424379232513
490,923807,0.8617818181818183
491,929468,0.7427589595375722
492,930955,0.7986504950495049
493,931313,0.6393916666666667
494,932481,0.8303
495,934012,0.8133121212121213
496,936209,0.832425641025641
497,937842,0.8452431578947366
498,938330,0.7913315789473684
499,943851,0.9129333333333333
500,945748,0.8167346153846152
501,950094,0.8582478260869568
502,955071,0.6751976744186051
503,958507,0.8008438461538461
504,961900,0.7746462962962964
505,964751,0.7439665413533831
506,964952,0.855804918032787
507,968046,0.7722530973451321
508,968308,0.7137269230769232
509,968852,0.7826333333333336
510,971069,0.8356443396226415
511,971116,0.8228702127659573
512,975482,0.5423
513,980783,0.8022684563758389
514,982298,0.7332242424242424
515,983739,0.9532
516,991765,0.8368219512195122
517,992676,0.7975872340425537
518,992913,0.6922463068181822
519,997382,0.6999701176470597
520,1001415,0.7928307692307691
521,1001422,0.9088666666666666
522,1001759,0.8785692307692307
523,1003756,0.8177
524,1005642,0.7881649122807017
525,1007157,0.7048125
526,1011292,0.690978947368421
527,1011751,0.7806629999999996
528,1015336,0.801225
529,1016604,0.8265461538461539
530,1017799,0.6813327102803737
531,1018426,0.7141669421487602
532,1023586,0.6803256038647341
533,1029621,0.7845423076923075
534,1030352,0.8645300518134711
535,1031899,0.9105833333333333
536,1033754,0.7819742331288342
537,1036860,0.7911076923076922
538,1037251,0.7013177777777778
539,1038324,0.8313891304347827
540,1043282,0.7510398537477153
541,1053666,0.8025027522935777
542,1056006,0.85196
543,1056844,0.8184154811715484
544,1059961,0.8921024390243902
545,1069167,0.7494938953488374
546,1076743,0.8518805084745762
547,1077444,0.6565874999999998
548,1080408,0.7792938461538458
549,1080980,0.8250116666666665
550,1083810,0.49784999999999996
551,1084068,0.7412175
552,1087427,0.9468
553,1094207,0.7048326530612243
554,1098003,0.7151736842105264
555,1103797,0.8764457142857143
556,1104362,0.8136986013986013
557,1104912,0.7035421383647797
558,1106534,0.7583084210526314
559,1107014,0.790182857142857
560,1109534,0.9138000000000001
561,1110001,0.7782917647058822
562,1110346,0.8255898648648646
563,1110787,0.7576148148148147
564,1117813,0.7566825396825395
565,1121697,0.6708075757575754
566,1123125,0.7956867469879513
567,1125079,0.6595929936305732
568,1125115,0.6935993288590601
569,1130628,0.7214733766233764
570,1133372,0.7988240000000001
571,1135632,0.8316133333333333
572,1138420,0.7581076923076924
573,1140449,0.774025
574,1141986,0.6132205128205127
575,1142101,0.8164222222222222
576,1148625,0.7865133779264215
577,1151109,0.8035181818181818
578,1151864,0.9584
579,1159284,0.8083333333333332
580,1162640,0.8548062499999999
581,1171918,0.782272222222222
582,1174214,0.843683870967742
583,1174537,0.8016666666666665
584,1174758,0.8456
585,1177310,0.8504142857142855
586,1178260,0.79847027027027
587,1178281,0.8145805194805193
588,1182465,0.7853973684210527
589,1183521,0.7015126811594201
590,1195173,0.8154173913043479
591,1200068,0.7623
592,1201159,0.7849645161290324
593,1203062,0.7665000000000002
594,1203172,0.8166240641711232
595,1203526,0.7176556650246307
596,1203684,0.7827166666666666
597,1203849,0.6246333333333333
598,1205031,0.7891272727272725
599,1206032,0.7343999999999998
600,1206184,0.7174066666666667
601,1206233,0.6751607734806628
602,1206261,0.7095034999999993
603,1209893,0.6179636363636364
604,1212513,0.81074
605,1212746,0.8076569999999995
606,1212822,0.784935
607,1214080,0.8465745454545455
608,1223107,0.8145231578947367
609,1223704,0.6302333333333334
610,1226557,0.8225327272727273
611,1226596,0.6901158469945351
612,1229606,0.7916961165048544
613,1237143,0.7440833333333334
614,1241029,0.8459441860465118
615,1245838,0.8226233333333332
616,1247160,0.8356769230769232
617,1249046,0.8311526315789474
618,1251570,0.8024595238095239
619,1261074,0.8195447058823527
620,1261122,0.7840562499999999
621,1267206,0.7978421052631579
622,1276953,0.9031324324324325
623,1277771,0.6261054421768713
624,1281132,0.7941622047244092
625,1281167,0.7154011976047903
626,1286943,0.7691
627,1287889,0.9052666666666666
628,1290935,0.7898086956521739
629,1291092,0.7160200000000001
630,1292217,0.7823666666666668
631,1299242,0.673725
632,1301798,0.7060104347826084
633,1301843,0.5888
634,1304068,0.7809449999999999
635,1304808,0.8448118421052628
636,1309496,0.8475870967741936
637,1317908,0.7831487603305783
638,1323983,0.7841814814814817
639,1324086,0.6997000000000001
640,1326577,0.7014790697674417
641,1328186,0.955025
642,1329465,0.45603333333333335
643,1332343,0.8163957142857144
644,1333047,0.7795603389830509
645,1335996,0.7438333333333333
646,1336798,0.6975393939393936
647,1336998,0.8158969101123599
648,1340755,0.7850508474576272
649,1344243,0.8028716666666667
650,1344752,0.7856330985915485
651,1351626,0.8446250000000001
652,1351783,0.8298666666666668
653,1352111,0.8646706349206349
654,1355744,0.9252916666666665
655,1356129,0.7356332214765099
656,1356817,0.789417297297297
657,1364882,0.8822599999999999
658,1388523,0.7746142857142859
659,1391982,0.5068714285714284
660,1392204,0.7863270386266091
661,1393654,0.5725047933884299
662,1397537,0.7749333333333333
663,1405046,0.892
664,1407244,0.7424246575342467
665,1407881,0.8253101522842646
666,1408281,0.815935207100592
667,1409218,0.7992052631578946
668,1421671,0.7994254054054051
669,1421774,0.8073692307692308
670,1421937,0.7948708108108106
671,1428465,0.7660323529411766
672,1428553,0.8817904761904762
673,1428909,0.7079846153846154
674,1429022,0.4296166666666667
675,1433011,0.57045
676,1433917,0.8060679389312976
677,1434314,0.8230484536082476
678,1434425,0.8461381679389306
679,1437321,0.8342759259259256
680,1438286,0.7645375000000001
681,1438864,0.8296999999999997
682,1442027,0.7908400000000001
683,1454220,0.6370285714285714
684,1455937,0.7178999999999999
685,1456153,0.7381833333333332
686,1460174,0.8744207547169809
687,1460628,0.6707454106280188
688,1466344,0.5493750000000001
689,1467857,0.6401769230769231
690,1470340,0.7546682080924851
691,1471683,0.7637192857142859
692,1474209,0.768659405940594
693,1478708,0.6454799999999998
694,1479666,0.7353833333333334
695,1480015,0.8068633879781415
696,1482273,0.9079306122448978
697,1482730,0.7994653543307092
698,1483853,0.7544184615384615
699,1484792,0.8173763513513514
700,1487849,0.7320371069182393
701,1489175,0.7545646153846154
702,1489782,0.8871142857142859
703,1494771,0.8192777777777778
704,1496833,0.7603749999999998
705,1498953,0.8203794117647059
706,1499630,0.8051730769230769
707,1499843,0.8725666666666667
708,1504826,0.781632
709,1506702,0.7504921052631577
710,1510363,0.638239416058394
711,1511076,0.8554776203966006
712,1520790,0.839887878787879
713,1520929,0.7107435294117644
714,1520938,0.7731052631578945
715,1524346,0.7640586206896551
716,1525137,0.8232333333333326
717,1525886,0.8178323529411763
718,1530745,0.85035
719,1531273,0.8350490384615381
720,1534021,0.8008285714285713
721,1535946,0.7649705128205125
722,1537497,0.8146230769230769
723,1547477,0.7985806451612903
724,1550913,0.7873842105263155
725,1556680,0.7503749999999995
726,1565576,0.7629
727,1569288,0.8418171428571428
728,1578597,0.7818031553398065
729,1579304,0.6920333333333333
730,1584021,0.806660465116279
731,1587410,0.834387058823529
732,1588695,0.8635374999999998
733,1589228,0.76431
734,1598872,0.847679411764706
735,1605483,0.7969033112582778
736,1606292,0.8910651162790698
737,1614453,0.6905527272727274
738,1614622,0.8762103896103893
739,1615088,0.7737657894736839
740,1615158,0.7616511450381679
741,1618782,0.8593549019607843
742,1620039,0.74961884057971
743,1620411,0.7560945205479451
744,1623609,0.8117624454148472
745,1624068,0.7391791666666666
746,1627259,0.8040800000000001
747,1627455,0.8834702702702705
748,1629330,0.8859653846153849
749,1629740,0.7576672727272727
750,1633126,0.7087728813559321
751,1633173,0.5975437209302327
752,1633225,0.6613292035398228
753,1633839,0.6853818181818182
754,1633933,0.7879866666666668
755,1641060,0.7384948051948051
756,1645724,0.9309375000000001
757,1651228,0.7538879310344827
758,1655446,0.7881100917431194
759,1665516,0.7922778894472359
760,1671260,0.8024528497409321
761,1673011,0.7660299319727887
762,1676460,0.79575
763,1683892,0.8164785714285714
764,1684346,0.7160933333333336
765,1687330,0.7365583333333331
766,1696383,0.7790880952380949
767,1696666,0.7033118110236221
768,1699390,0.7615289999999999
769,1711075,0.8591
770,1721354,0.8443695652173911
771,1724819,0.7410459259259256
772,1725833,0.8149749999999999
773,1725853,0.7323508379888269
774,1728497,0.7933
775,1733056,0.8936799999999998
776,1738415,0.7910869747899157
777,1740537,0.812745098039216
778,1743201,0.7618343511450384
779,1747531,0.8795100000000001
780,1750093,0.760114615384615
781,1752371,0.8146711999999998
782,1752535,0.7499199999999999
783,1759087,0.7962757281553398
784,1767569,0.8294091954022987
785,1768239,0.893745945945946
786,1769688,0.6419429184549358
787,1774026,0.779539795918367
788,1777429,0.85071
789,1778650,0.6585589285714282
790,1785463,0.6698945544554455
791,1807012,0.9344846153846154
792,1807493,0.7089291262135919
793,1810486,0.6975241758241755
794,1814061,0.9125857142857143
795,1815551,0.826986567164179
796,1821543,0.7338125
797,1827177,0.7976619791666674
798,1827638,0.6249
799,1827653,0.7102935643564349
800,1830541,0.7792153024911033
801,1841832,0.8117782383419687
802,1843662,0.7617333333333333
803,1844117,0.9210375000000001
804,1844877,0.7992084210526315
805,1847664,0.7492333333333333
806,1855096,0.8403484177215188
807,1857226,0.7811903225806449
808,1861344,0.7190375
809,1863106,0.7774742857142851
810,1863316,0.6906625000000001
811,1864390,0.6777958041958037
812,1865406,0.6913843749999999
813,1868880,0.7348974999999999
814,1869027,0.7610285714285715
815,1869845,0.7270000000000001
816,1881223,0.8877090909090909
817,1885057,0.78708
818,1886260,0.7807361702127659
819,1887206,0.8025785714285715
820,1898486,0.7902410000000001
821,1906323,0.7189086956521737
822,1906681,0.67178
823,1907229,0.7659646666666662
824,1909613,0.853175
825,1913043,0.8942342857142858
826,1914841,0.710523275862069
827,1919372,0.8089349845201235
828,1920033,0.558857119205298
829,1925206,0.7029402985074625
830,1925714,0.7002236842105267
831,1926253,0.6518735751295335
832,1931459,0.8513892307692307
833,1931763,0.7558668571428571
834,1931788,0.8247258620689656
835,1932019,0.7872567164179104
836,1935904,0.712
837,1937575,0.8098526315789474
838,1940496,0.7694638554216868
839,1944564,0.8090962790697672
840,1945508,0.7702614285714284
841,1954514,0.8021559523809526
842,1959880,0.8058077669902917
843,1960773,0.9471
844,1970257,0.7529415094339622
845,1970756,0.8831375000000001
846,1975404,0.7802833333333328
847,1978669,0.86172
848,1979461,0.9118
849,1984709,0.8240210169491519
850,1985338,0.7304359116022098
851,1989997,0.8187791519434633
852,1992217,0.7793583333333332
853,1992988,0.366575
854,1995487,0.8272933333333333
855,1998111,0.671978167115903
856,2001534,0.91202
857,2007101,0.7275576923076924
858,2011311,0.6267521739130435
859,2016198,0.69586935483871
860,2020393,0.7844847826086955
861,2022751,0.741055
862,2023326,0.8311000000000001
863,2026910,0.84678345323741
864,2042095,0.7848400709219857
865,2046634,0.6446079019073575
866,2046807,0.7317092198581558
867,2047469,0.6931137566137568
868,2049672,0.7318000000000001
869,2049955,0.8142706896551722
870,2058119,0.8574060975609754
871,2062696,0.754946774193548
872,2063077,0.7006
873,2072098,0.7600925925925925
874,2072133,0.7430153846153845
875,2074270,0.8429727272727273
876,2074584,0.777350857142857
877,2081536,0.7703347826086958
878,2088622,0.6535549295774653
879,2093695,0.728841176470588
880,2096756,0.7003914893617023
881,2104437,0.7810045454545456
882,2105840,0.6660842105263157
883,2111361,0.8183694736842103
884,2112336,0.8041837209302329
885,2115503,0.780350869565217
886,2119773,0.697260398860399
887,2123469,0.7720047120418847
888,2124182,0.833716037735849
889,2126868,0.708191228070175
890,2130640,0.8650250000000002
891,2134475,0.7660571801566577
892,2139562,0.7012489051094889
893,2140313,0.8006814814814818
894,2154122,0.8330599999999999
895,2160504,0.7139910299003318
896,2166428,0.8315208333333333
897,2169208,0.8162500000000001
898,2172308,0.838048076923077
899,2175930,0.766614912280702
900,2177440,0.7676571428571427
901,2178509,0.7741783582089552
902,2188233,0.9501
903,2188308,0.42712500000000003
904,2188507,0.7506
905,2188561,0.8656642857142859
906,2188959,0.92258
907,2188976,0.7802607003891053
908,2189514,0.8644793103448276
909,2189814,0.7827500000000001
910,2202505,0.6835611111111112
911,2203283,0.7439744927536227
912,2209353,0.3612
913,2209751,0.773966507177033
914,2219978,0.7326111111111112
915,2221057,0.7542626262626264
916,2223743,0.7549082840236688
917,2233416,0.8863185185185187
918,2234256,0.7795538461538462
919,2236226,0.8337602150537634
920,2238488,0.7563675000000001
921,2244652,0.8259791666666665
922,2254431,0.7110977272727272
923,2263794,0.6910785714285713
924,2272343,0.6026394444444441
925,2274353,0.7252539419087136
926,2277754,0.8710065420560749
927,2279254,0.7336642857142859
928,2290365,0.7333888888888889
929,2298930,0.7722446808510636
930,2299196,0.7307521739130436
931,2302408,0.8249384615384616
932,2305039,0.6740835294117645
933,2310518,0.7345
934,2310765,0.8193952380952381
935,2311428,0.83645
936,2314849,0.8681142857142857
937,2315086,0.6707300653594763
938,2316478,0.7761007751937984
939,2326228,0.7931933333333333
940,2337552,0.80175
941,2349483,0.8346008264462804
942,2355859,0.8232913580246908
943,2356554,0.7870740000000003
944,2362619,0.8535442857142853
945,2366182,0.4526782608695653
946,2374267,0.92993
947,2374361,0.8384823529411765
948,2387068,0.6660756097560974
949,2391772,0.8360877192982457
950,2396847,0.7679851632047482
951,2397852,0.7855627659574467
952,2397858,0.8270333333333333
953,2404647,0.7220916666666666
954,2412158,0.8280081081081082
955,2420887,0.7293461538461538
956,2423948,0.765
957,2432104,0.7941313725490197
958,2436213,0.8521173913043478
959,2455313,0.8160639344262297
960,2455325,0.7762910526315786
961,2460904,0.8684731707317075
962,2465543,0.726588888888889
963,2468125,0.6740428571428572
964,2469485,0.9738833333333333
965,2471457,0.8487453271028038
966,2477409,0.7363000000000001
967,2477787,0.7946
968,2478558,0.6763285714285715
969,2482884,0.7961956521739129
970,2483759,0.5542671532846716
971,2486953,0.8168761904761902
972,2488520,0.8671827956989242
973,2488837,0.7659569230769233
974,2496086,0.642645814977974
975,2496719,0.954125
976,2499257,0.550145
977,2500662,0.9019
978,2502368,0.7362415584415584
979,2502543,0.758725
980,2503408,0.8236228571428573
981,2509236,0.7198473684210527
982,2510224,0.7749045454545453
983,2516026,0.5438625
984,2518781,0.8303912718204488
985,2521327,0.5281541666666667
986,2532756,0.6701555555555556
987,2538807,0.7606481012658229
988,2539953,0.764906818181818
989,2550991,0.8289749999999999
990,2551994,0.9087793650793649
991,2557977,0.8508065789473688
992,2559297,0.6940789473684209
993,2564006,0.5243294117647059
994,2564140,0.76778
995,2578122,0.7967083798882677
996,2592518,0.7634600858369102
997,2614717,0.746994252873563
